Line,t9,t10,t11,t1,t2,t13,t23,t24,t25,t39,t52,t56,t57,t58,t59,t60,t61,t62,t63,t64,alpha,gama,beta,eita,(?+1)/(?+1)
5135,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5146,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5147,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5149,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5152,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5157,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5158,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5160,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5164,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5167,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5170,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5171,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5172,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5175,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
5189,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6140,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6141,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6143,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6144,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6145,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6147,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6152,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6156,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6205,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6207,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6208,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6209,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6239,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6553,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6554,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6555,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6557,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6558,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6559,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6563,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6564,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6565,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6566,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6568,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6571,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6572,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6575,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6577,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6578,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6579,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6581,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6582,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6584,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6590,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6592,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6606,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6607,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6611,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6614,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6615,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6632,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6633,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6635,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6636,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
6637,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3,14,3,0.066666667
